V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0.474229034,4.276099062,1.484827432,3.803865519,2.694058614,5.164421782,3.042364071,2.854810014,4.124724691,5.365139243,1.469447939,0.967738983,2.865712867,4.896286026,2.410734915,1.898197843,1.386882426,1.246122793,4.36276882,6.266972332,3.982278088,-0.578791738,1.504997873,2.175799391,4.560010023,3.035446081,2.528361116,3.123363775,-0.501368442,2.19412124,2.295970263,3.770087123,1.119423453,1.830908704,3.142023974,2.499429596,1.505506933,0.418391784,3.26718006,1.568406695,1.090231526,1.899162649,2.296827286,5.609927956,1.37864204,3.284516913,2.380656929,3.441778588,2.820288537,2.343002667,2.09205965,1.968898896,2.322707207,2.536515389,2.01973862,0.059343687,2.127380448,2.241170386,1.253453074,2.531352002,2.785960851,2.733825906,1.595264857,3.970802913,4.694318758,2.021498256,2.758115645,0.962738711,2.071408482,2.782304861,4.351062021,1.463168944,3.404511191,3.369164629,2.307766307,1.064862501,2.056733186,0.347790316,0.572234463,1.889451828,4.432048149,0.496706798,2.298270244,0.183338146,1.958127153,2.357517641,1.799011962,0.496587988,2.570514373,3.308489645,1.396833768,3.185007345,0.363102648,3.964463752,-0.318975574,3.708359193,0.567604419,3.543569541,2.630646238,1.045977541
3.712464667,2.323344845,0.621986544,2.491689473,1.35538721,4.385035862,1.87417663,1.29082791,1.674263625,5.043507597,1.945458398,0.924351729,2.260273495,3.620425966,3.154832445,1.190198644,1.835704261,1.990475546,3.039152647,7.116823955,7.123702935,1.447734659,0.592637148,0.805282885,2.460314755,0.402029879,3.079255938,4.835591785,1.884533811,1.912958545,4.030634189,3.855793229,1.594863202,1.656236279,1.800247394,0.462660856,0.724228869,3.902987201,4.018616484,0.182034389,4.515613075,0.53193062,1.095618362,4.303123743,-0.670852129,1.803192455,1.462198325,2.792553345,-0.41696244,2.044047598,2.40677491,2.063883288,1.631093253,0.528546061,1.618613239,1.164850136,1.514633303,3.093345942,1.041144269,4.214814534,1.814773041,1.673308387,1.903952394,3.649381317,4.402660394,2.275316595,0.765352317,2.11251057,1.64623917,3.137725615,5.537570862,2.027009964,2.115660636,1.320548544,1.677517626,1.537362148,1.175027247,0.782368536,1.625031322,2.603416357,6.393070658,0.566834136,0.738960372,1.771388045,1.551549631,0.659904602,1.677271614,0.057582902,2.840357136,3.173509435,2.163394077,3.379344237,-0.764176316,4.33580378,-0.470875984,2.084176181,1.958656095,2.153791678,3.230091493,0.635547115
2.803120335,2.122952026,1.435496558,3.836847529,1.311370691,4.347424247,1.52218327,2.734046988,3.215851168,4.518015441,1.909406533,1.12489319,1.381728107,4.051685121,2.48294041,2.226599082,2.845116769,2.582212064,2.687202712,5.696027346,5.035282108,1.594975871,2.355949924,1.795170222,2.028879903,0.986103824,1.260197162,4.390152252,1.943760813,2.097082866,2.309597285,3.795820473,2.525322817,1.970259817,1.346468892,1.385875963,2.753349714,2.844805966,3.900203741,0.97737112,2.342681959,1.05193613,2.174978288,5.104266094,1.762732084,2.86587501,1.537491004,1.951151459,2.109368005,3.00069192,1.407193303,3.303398119,0.922920609,3.701794891,0.325336235,0.50038619,2.793913048,2.694085377,0.196301917,3.900781546,3.655809647,1.628265139,1.161202044,4.594793214,2.913908369,1.429953864,2.030184043,2.834427743,1.476034004,1.894049517,3.898924518,2.001884312,1.790567065,2.495379017,2.99921142,1.759632227,2.273434473,1.174387416,1.790186375,3.565599896,3.259189842,2.250307244,0.527038098,3.795448817,2.082990091,4.13454818,2.503976528,0.994318282,3.276531033,3.234129529,0.374249191,4.074264452,0.742960473,2.129447373,2.130526251,2.04903012,1.708518973,3.737034169,0.678602527,2.737823414
4.060174545,1.125409962,1.847243998,1.238642493,1.700989668,2.803801844,1.800357314,1.363316915,2.298422794,4.088120728,3.90115332,1.327067469,2.90366567,2.343063532,1.989481552,0.854527288,3.105984277,3.295432177,2.917552254,5.656400286,5.188610572,1.055237832,2.269309533,3.586593648,1.776331325,0.866854812,0.247699547,3.434719656,1.451810455,3.145047148,1.60326457,5.484734617,2.43221076,1.361691771,1.533709175,1.337095605,0.883204693,2.712819831,4.482259758,0.192474136,2.926869259,1.710147943,2.479243378,5.695541601,1.208894292,3.068254582,2.561473103,3.554416307,0.513877855,2.885319068,2.155560158,1.7475168,2.4997256,-0.26706222,2.64421269,1.769951312,2.903070567,2.941989166,1.69633872,1.143804797,1.7871406,1.011581168,2.058089898,5.672252513,4.532921569,1.148714353,2.28620843,0.556726486,2.58417176,2.594004932,4.005700577,1.990080943,3.460199244,4.026510232,2.551866629,0.759935961,1.515943508,1.34381216,1.040698355,2.913290536,3.444486035,1.468072798,2.737774777,3.021241395,1.614714316,3.054337976,3.251846989,0.848179576,2.785313714,3.532789795,2.031906489,2.876170954,0.016189028,2.476235702,1.026310393,1.35887344,2.088173144,3.320801415,3.291985645,1.107159182
1.972562114,1.989965698,1.198876942,3.276604345,2.188712506,5.166496807,2.620280906,2.844450295,2.878996172,4.725714151,1.421286964,1.416397603,1.114291007,2.991540945,2.257196177,1.955297252,1.522140693,2.874752408,3.246082557,4.989910528,5.110203597,1.712459019,0.754792523,4.373434473,1.542148183,0.604095615,2.608338885,3.581548295,1.004799764,3.374776179,0.144361727,6.564117737,2.189170601,3.070684218,1.460462986,-0.532828749,0.503006883,1.96007055,2.737900319,3.403855858,2.857519735,-0.271210843,2.778400421,4.50351942,-0.385091532,2.855451821,1.216147325,2.154535569,1.24706999,3.284454842,1.421758996,2.207228309,1.969991368,2.723611872,2.442024158,0.021630696,1.790947657,0.84551622,0.911104471,5.495534457,3.106986494,1.010104511,2.397065297,4.958462596,4.079654495,0.005399886,3.762176917,2.295979016,3.548032588,2.575386728,2.914762401,0.97584684,4.019425692,3.599693033,3.058905878,1.829584961,2.079314719,-0.072032923,1.569529464,4.495714264,7.991361778,0.288520422,-1.337367521,2.086017032,-0.385091153,1.556509763,2.058310228,1.041167054,1.812846453,2.449039677,1.907411455,2.448644044,0.323414638,2.495489864,1.454347533,-0.101690303,2.070600202,3.0145767,2.290965055,2.272991094
2.388035443,3.173137942,1.230027142,2.878219205,0.836509201,3.869841104,0.985007283,2.527859015,3.987527976,5.298193283,2.984563371,2.399176578,1.804025399,3.170245932,1.933733276,1.033591239,2.921100476,1.610289638,3.306463858,5.274322469,4.692332404,1.417700914,1.453650601,3.253106426,2.132905168,0.425341754,2.434260103,3.576916539,2.306911755,2.082856507,-0.803382105,3.029304189,1.455472612,2.778967535,3.730612392,2.392663556,1.911673567,1.157731624,3.197401966,0.007017364,4.160253406,0.079017096,1.03846648,4.431108178,0.374754247,2.207243408,1.076353127,1.525637507,1.474181198,3.327684212,3.09179394,1.427192967,2.148163416,0.740221,0.574908827,-1.297204261,4.579732784,2.637125599,2.459996837,1.300277263,2.362555927,2.243324362,2.007649308,4.734335726,5.453083568,3.476208517,2.825110488,1.691145729,1.944711164,2.203976044,3.350166855,0.066840458,2.281660489,3.323744022,1.86013615,1.79901409,2.591353863,0.276916927,2.181979312,4.860078291,3.895239432,2.44251092,0.927800796,1.162862086,0.269799191,3.294788212,1.45707788,0.216277087,2.606550724,2.85736702,2.748221506,2.857576807,-0.982513391,4.123056786,1.283186459,2.350063267,1.380253762,3.334977119,2.053938001,0.735263453
-0.772694305,3.180338813,1.891692278,3.625131037,3.185531534,5.455050218,1.832871594,3.169648562,4.778813536,6.46137604,2.438098048,2.045567702,0.119056872,3.852206741,3.658307863,2.20893643,2.185693619,3.178540795,2.487174939,4.84895858,5.894644624,1.026295542,1.495267184,3.320300676,2.417065854,0.623492769,2.543984709,3.515082891,0.608967214,2.094460229,2.302025063,2.546858514,2.17121759,2.422517273,2.198794783,0.966443158,2.858770931,1.259011694,4.06483869,0.697843277,5.474262084,-0.3022293,0.629980058,4.316967309,-1.558308664,3.463438073,-0.123235455,0.549793541,-0.568900738,0.728913009,3.094766038,1.162561873,0.431700669,3.201025644,0.901632494,1.474145804,2.906902923,2.270705756,0.022997934,5.452239585,3.087398068,1.996620873,2.637749928,3.928334258,4.34411772,1.969227185,1.338505907,1.34732352,1.814099021,2.584357419,3.845657657,2.429936399,1.164815839,3.340222221,3.203738287,1.224248607,2.199778794,2.275075832,2.25259766,3.58939062,6.700784002,0.981017337,0.380879859,2.070332989,1.60100369,2.956238668,1.660706402,0.858485138,1.859776515,2.920694315,3.793623937,1.605684185,1.905960171,2.200921055,0.382765668,2.445154591,2.832634621,3.709697733,3.336232189,0.083424053
4.155466451,0.096842241,1.329424743,2.526787038,0.073779067,4.260879445,2.072318468,2.998611813,3.347525398,4.910537021,0.229256186,0.255082025,3.579395238,3.847983362,3.006146959,3.182929242,0.633697894,1.001389303,2.681165266,6.348217244,5.188132549,3.456786557,1.733491733,1.317163834,2.256690347,-0.644852822,1.500053871,3.897515083,2.598232719,4.238822727,1.544590425,4.202370463,3.668097783,1.275584959,2.81839976,2.847365197,-0.021304471,0.763489371,4.069890492,0.583418565,3.529154845,0.654261226,0.533257842,5.032524495,0.84305804,2.577565445,2.016684858,2.123751715,0.982567734,3.129577395,2.775273576,1.55931297,0.662222168,0.979901505,1.293510523,0.610810483,2.525366159,3.953140191,-0.092637715,2.023194139,4.092722284,2.224385021,3.150461029,2.494572888,4.27904734,2.081965363,2.546022623,2.668996448,1.312372064,2.092260633,1.675877622,1.26901012,2.787340911,2.939166081,2.244773578,2.593879579,0.885852914,1.955517562,1.758122035,3.612878291,4.056204651,2.05117641,2.226147809,3.131640051,2.821896832,3.77974211,2.889393606,1.86006976,2.344716463,4.131555963,4.168117011,1.701429613,1.074243942,3.541831151,-1.343994902,3.636057758,0.597491563,4.744718674,3.375399734,1.527361074
1.304648694,2.772684715,1.967291103,2.439631476,1.240424399,5.23944032,2.371563272,3.530492893,2.85293301,5.708168626,0.547514723,0.727708639,0.234098086,2.703609786,4.799566219,3.856680779,2.941479253,2.203371831,2.200036691,5.671159018,5.536103005,1.104531242,1.927313328,1.333729249,2.380685762,0.404516224,3.930291073,1.674995036,2.282631584,2.057097144,1.990560916,3.700141272,1.17080906,3.364763973,3.315615645,0.402225075,2.021582684,1.090897829,3.930111459,0.200759988,2.829493118,0.783445207,1.746552806,5.754005565,-0.118154439,3.998226848,0.638312105,2.20336263,-0.266051028,1.372317542,3.686154605,2.085087948,1.678665011,0.649485196,1.816122177,0.273703419,1.843437013,3.504449405,0.572335823,2.499534928,3.787544161,1.21586395,1.032647674,3.649476817,4.336894513,2.046347146,1.408277856,2.025557467,1.68793772,2.929097645,4.063305163,2.952161959,3.846951897,4.175869267,3.127313081,1.58650661,1.352489607,2.283641123,2.04561913,3.801608561,3.554726422,2.835351398,0.708782428,3.107433894,1.324585843,2.87826711,3.098941103,0.980868913,2.50096845,3.35819427,0.511415531,4.246180085,-0.193370844,2.245923968,1.446347079,1.231537985,1.698640785,3.995377652,0.974285067,3.272571016
4.372829871,2.853761858,0.585689564,2.14872968,2.539686773,5.296863058,2.045859534,2.388753976,3.384592705,3.60679781,2.576922191,0.079391937,2.30125078,1.723736944,2.552887685,3.176430372,1.95878768,1.53214809,4.074260788,5.813633619,6.146876542,0.719493999,-0.26038763,2.130607729,2.479323803,2.099929083,2.044706153,3.494700782,1.426964683,1.656224265,3.333504353,4.126385666,1.190164884,0.915021227,2.430469487,0.181436184,0.823767038,2.401934645,3.888548627,1.226317317,2.067385948,-0.336880328,1.861799798,4.457816025,0.530846637,2.58935151,0.811068948,3.198180234,1.035713909,2.948197661,3.865027178,0.926717724,0.515818181,2.841466102,-0.714800697,-0.264886302,3.61806499,2.403387969,2.156878361,3.602512171,2.988731932,1.066798859,1.856436928,4.311658104,4.337036385,1.762310028,1.58264579,1.953303613,1.885666701,3.156173772,2.047470236,2.603253521,3.412112286,4.711740648,2.262413196,2.673248537,0.911238271,1.403310657,1.939407084,3.709649859,5.0843387,1.243676563,0.531341887,2.566194004,0.717668693,2.042042363,1.613311097,1.509524531,1.474299313,3.083364104,3.590895205,2.73321706,1.524528679,3.012813259,0.814763743,1.357468742,1.565012638,3.503665577,2.973049139,0.49570181
1.856285174,3.517814261,1.838359628,2.883398717,2.362614622,3.862975897,2.642101682,1.682923396,2.686378417,6.289136812,1.453097057,0.415679524,2.331170771,3.06890107,1.927381363,1.651407676,3.104662775,1.301771602,3.576526475,6.842814313,5.254508304,0.675643595,1.40671841,1.560989242,2.543232092,0.595411904,3.845022818,3.549424932,0.411006509,1.956679642,0.782076913,4.207450813,2.984769013,0.724655603,2.480269684,1.824920875,1.937268132,0.238740444,4.704405416,0.630476198,2.675042494,1.138562988,0.975853085,4.312578076,1.719190553,3.183119234,1.390749658,2.185395012,1.123555385,3.566729733,3.058315095,1.409172203,1.234304169,1.832467777,1.25011511,-0.621215082,4.155237846,1.982910449,0.969157039,2.621929428,2.902707486,0.746271998,2.231820697,3.001118333,4.281196629,1.939057431,1.561718213,1.381463894,1.521095415,3.079887111,0.982388179,4.086151127,3.779366764,4.50229244,4.352992516,1.574709618,2.463499952,0.935658185,2.075644752,3.509229218,3.56859642,2.456712716,1.128167386,2.224174076,0.735476461,1.37493671,2.235655354,1.812658712,2.692165122,4.107018333,3.180162274,2.172078053,-0.001765131,3.744851773,0.793354241,0.984420689,3.473521197,1.191252218,3.387472763,0.592080102
2.520983941,2.679664088,2.084744004,3.164497023,1.591156864,4.700313536,1.954132332,2.039897886,2.680481352,4.518541296,1.399017522,1.794414205,1.761571766,3.13112465,1.456644712,2.726898065,2.415741358,1.749700034,2.516513633,6.614917209,5.264611068,0.190628785,1.62022351,0.152966386,1.617340549,2.437571484,3.072156742,4.319412335,1.170909998,1.728716528,0.726199025,3.952198047,1.786580363,1.243573797,4.648684,1.355180701,1.201011288,2.063927376,2.779615419,1.757597968,-0.388881659,1.004607334,3.113216858,5.155773156,1.405823528,4.132312244,3.617612928,3.017493717,0.314451062,4.473828106,2.802697538,1.658689905,0.259395671,-0.057298135,3.255134416,1.310796704,2.517260052,3.942241144,0.864408791,2.569967318,2.372512728,0.90660632,2.6567229,5.219758381,4.985599283,1.616833014,1.425980602,0.612833248,2.291708879,2.589554218,4.42288977,1.553767914,2.915393336,2.117031159,3.50315719,1.835354127,1.02807047,0.996813742,2.208501117,3.474440936,4.08294214,1.939136061,1.476626021,2.944954422,1.623835905,3.618032046,2.453009973,1.533671893,2.488617227,4.321916574,1.666770365,2.060473505,1.909287404,1.914184319,1.520840024,1.134181608,1.220585577,1.901970606,3.541778111,1.937363968
4.238018572,1.654526597,2.392759073,2.325079254,1.300596617,3.568482942,1.825774595,1.191252661,2.781769755,3.985634067,1.197074665,2.009357371,2.25691849,3.793902227,2.767516828,2.233925782,0.348917503,3.529065524,2.538697066,7.221878395,5.586434481,1.983400556,1.728957942,3.867371139,0.979928942,-0.798500683,0.879352164,3.469135272,1.639637467,2.783564909,0.786585918,3.603661935,1.307947174,3.476994064,3.307004455,3.041023713,1.836561256,0.368814292,2.641263786,0.399668121,0.037087813,2.205420573,1.99837619,5.760296534,1.740065231,2.930840013,2.413250638,4.334671816,1.802553694,3.792287865,1.118577766,2.704155222,1.398037675,4.626597085,0.456859406,-0.118652179,-0.252216768,2.473433766,3.540640964,4.701411827,3.328642872,3.149553718,1.573178962,6.275826115,2.726342317,2.478500848,2.348993157,2.247163699,0.958348927,2.306662151,0.841639544,2.579980702,4.569781234,2.437104562,2.68305608,1.814203424,2.756756011,2.172537785,2.470748261,3.395517038,5.136679954,1.776795395,1.109340764,3.524705591,1.27251192,2.59613959,3.016926993,0.848045572,2.336116844,3.501321569,0.509835544,4.935214891,-2.1572575,4.382949591,-0.357679112,3.004959795,0.480188629,5.700747196,0.29847319,2.28287519
5.265552591,1.338451673,1.06107261,0.500949163,1.675949521,2.107812543,2.528644184,2.365505791,2.326175061,5.187842104,2.243860827,1.214668645,2.858979581,4.341265448,2.273515698,2.86221809,0.689969289,1.630824631,3.760168799,5.935462764,6.533028325,1.21871003,2.365758263,3.240557251,0.886370505,-0.373799859,3.326352301,3.491735663,1.107473466,2.820965267,1.513657851,2.769529065,0.4941003,2.055187349,2.887734227,3.588381373,3.280481084,-0.541922424,2.307787775,-0.594787273,4.314745599,-1.312294734,1.397094238,4.311901229,-1.180492804,0.897655808,1.484214654,0.812226931,1.101005759,1.432012637,2.894236909,1.820128363,2.472800445,1.00603725,1.410277099,-0.569182611,2.499918655,3.938600014,0.859867477,2.633986548,1.747871684,0.731384909,1.36241358,4.181712673,4.126596743,2.109774573,3.242526361,3.326682519,0.892140228,3.018650158,2.293531419,2.110951015,2.642476951,2.894759786,3.952648567,1.776955161,2.124122505,2.18907613,2.080138842,4.273390296,4.369499965,1.158324117,1.067575641,2.851523509,0.85555982,3.840568184,2.692628872,1.064827839,2.822945934,3.101097759,0.97761362,4.397375961,-0.775148834,4.007360524,-2.608715949,2.793255194,1.672752027,3.353951336,0.84963008,3.206523672
2.43978014,2.449806557,2.847772303,2.230228499,1.064695664,4.220909544,1.966049282,2.677574257,3.106519513,7.205981604,2.382589789,1.532104488,0.716262068,3.866143793,2.037643609,3.743374225,1.531784104,1.450892071,2.019270194,5.839305936,4.80884435,0.21903044,2.279139525,1.227143826,1.914392379,2.323405304,2.384009107,2.907031433,2.053697146,2.907667943,1.18372738,1.90909974,2.038696558,1.921199415,3.402652716,2.555153102,3.238537808,0.204067338,2.489924484,1.562507296,2.44517151,0.469673548,2.634460769,5.3035067,-0.13713551,3.029013911,2.042501957,2.374132319,0.501162256,1.533346041,3.959594613,2.021541533,-0.534251191,1.334836167,1.551018061,1.445750608,4.594209763,3.022233951,0.555025506,2.020578618,2.536465441,1.936516693,2.498798259,3.887353611,3.492119286,2.623223146,2.178004926,1.048148132,1.512721375,2.541970291,0.80334304,3.679066975,5.438687324,2.57558113,4.519485156,2.821902433,2.576103494,1.866657175,2.763974594,4.316040978,4.807254639,1.515112416,1.371362584,2.902505362,0.809398959,2.394650032,1.890870368,0.675988912,2.89026865,4.664011077,1.717209787,2.666331345,0.648022019,3.902184948,-0.463300841,2.667515553,0.255516349,4.226749836,0.557965199,2.625450679
4.404533802,2.893911274,0.523487184,1.586926843,1.53862416,3.997039931,1.544469355,1.714048725,2.655943321,4.083160279,-0.008936183,1.562305072,3.286907256,4.727761609,3.242669233,2.953094895,1.52865227,0.857936189,3.096723111,6.529047004,5.660083873,1.310903309,2.655965305,1.956052131,2.823582547,0.888434817,1.716486735,2.948266278,1.219855918,2.934194235,1.719988974,4.126760204,1.759133048,1.953786015,1.480885312,2.289212464,0.595417834,0.477468388,4.998483852,0.63086919,4.640819244,0.032017801,0.963740847,4.414835323,-0.276225057,2.120509371,1.974956649,1.76340223,0.707772121,2.834423364,0.813980354,1.254492464,0.740117153,3.254975943,4.270460417,1.24174301,3.349967259,2.657192935,-2.194268357,3.121597679,2.492443983,0.834904782,4.008195615,2.92539133,3.836853106,2.278144928,1.54234547,2.139427911,1.643050882,2.717591089,3.984537791,1.85839183,2.726969606,3.130350892,2.611764747,2.863944925,2.251055882,1.401988534,0.95335218,2.688132191,3.25269283,2.140770857,1.960744472,2.12794765,2.929264196,3.127070252,2.864508606,1.295379049,4.636255099,3.078344682,3.611252358,2.694963916,1.909237731,2.83165114,1.601404862,1.021238573,0.670623492,2.386046803,4.705913327,-1.135595511
1.395369179,2.706070398,1.50695444,1.70475903,1.115504538,4.985583547,2.646768411,2.744895878,4.817355599,6.402189512,2.229044092,1.457956604,2.176134227,2.0754538,3.658671427,3.841890878,1.52954974,1.088944831,3.256775931,4.820555778,4.875479706,3.493216596,0.781050965,2.323445687,1.980100803,0.68704871,2.058715979,4.71756861,-0.161169275,2.925504152,0.907132587,4.225166247,3.491571631,1.647822272,2.019833495,0.680810743,-0.076456039,2.83143265,4.555377624,-0.068638921,2.046202537,0.2915182,1.629337971,5.9438198,0.744332277,1.475018569,2.381475275,0.020741602,1.284798311,2.418471521,2.620404855,1.413426034,1.667448475,2.938373488,1.495368584,0.009703578,2.198798364,1.870101228,1.597491248,2.502391803,2.883048184,2.289958107,3.803407853,3.86011018,4.772767555,0.439310244,2.338796332,1.762869445,2.6804773,3.09863892,2.290239762,2.649260768,2.957967474,2.39007666,2.581922694,2.266248905,2.023471923,1.216829058,1.843177481,3.305287519,3.520262562,4.129544987,1.553654052,1.940031,1.340110042,3.474196821,2.056749966,2.002728563,3.579869613,3.343795493,1.655529825,3.703773815,1.642410748,2.059731769,-0.332803741,3.179064692,0.334036321,2.763185061,2.497930995,2.614466224
0.892757264,3.835286959,1.653754868,3.72987501,1.996096623,4.069642946,3.253483149,3.059790855,3.452672666,5.482674148,2.32139764,1.914221232,0.087051151,2.774965565,2.184718297,3.12594429,1.205501342,2.57946543,4.842378365,6.333936344,5.596162503,3.266817474,3.407861705,1.696276486,0.252010659,0.977745943,1.408809175,4.309899428,3.662886183,3.401776891,3.569664546,2.246061281,1.93429221,2.440513874,3.265341194,0.053580329,3.394462517,1.902602938,2.952924871,0.002980725,2.969082191,0.541504139,-0.338372156,3.016142919,1.162426918,2.930300406,0.613188907,2.252155814,-0.059832121,1.530274648,2.797246751,0.711885314,-0.538351646,2.75587944,2.601721221,0.832982179,3.72986729,2.91853213,1.320827051,2.985196194,2.957161738,2.197264237,2.262408765,4.859147322,4.211188984,1.553330135,1.828261156,2.071184216,1.06681473,1.693543988,3.839805421,1.797812497,2.71313418,3.883257031,2.083879582,2.661612219,1.803559467,1.945445429,1.370056157,3.296386434,6.869305223,1.138647019,0.422468864,1.70345293,0.395816098,2.213256709,1.824142654,0.661189014,1.49345407,2.376659842,1.969435642,3.120407368,1.221769515,1.728646879,1.251366239,3.036305633,-0.02134587,3.065259771,1.387517752,2.19438934
2.928454672,2.204741305,1.115222869,1.64764873,0.342671602,3.646983027,1.778366752,2.463724376,1.524784127,4.042078878,1.388373983,1.429062535,2.299213216,3.260896584,4.004327032,2.11972206,1.762661566,3.19690384,4.011151991,5.17971749,4.683242115,1.744355797,1.056835094,2.305859442,2.551405322,1.49568684,3.506383811,3.687692965,1.26146522,1.044901313,1.124852195,4.037782846,1.540592555,3.394504105,0.973790656,0.94627816,1.647339776,1.086765383,2.451875113,2.985923581,4.416303626,-0.272695563,0.661273527,5.601756382,-0.687090162,2.146091573,0.08558455,2.087705996,1.376480562,2.438901162,2.666107742,1.024995685,0.257749869,2.914859794,2.441996041,0.522745584,2.238987568,1.51567095,2.20245348,3.737307658,1.590681081,1.36554031,1.841165859,4.584231994,4.380011209,1.455175372,3.068518252,2.200609236,2.41892528,1.720283671,0.906610515,2.500241327,4.035380723,3.959351427,4.003599267,3.452251413,3.656317202,1.885304497,3.373804651,4.581046036,4.62960789,2.006200954,0.961862977,1.479473382,0.976967518,4.163556501,2.900249394,1.528060996,2.471647744,3.335742614,1.854333386,1.961049919,-1.241337489,3.262817925,0.813748682,0.795072083,2.423823022,2.538188834,2.139751194,1.39794564
3.844735098,1.084297655,1.095921602,1.391247147,0.256493207,3.540763014,2.703246085,1.986578757,2.516085243,4.876983974,1.766051557,1.112103862,2.645551257,4.04059167,1.988700606,1.752597896,1.797449796,0.557951029,4.012113416,8.157401986,5.909169519,2.25042627,-0.823631288,3.394618803,2.175654705,1.64738527,2.364424095,4.083513311,-0.331711169,3.786024754,1.541837694,4.576103297,3.823365662,3.069393108,2.481502979,0.751947629,1.698340629,0.019279541,3.575045599,2.598294533,2.693719372,1.069839031,1.429991748,3.699087835,-0.01416567,2.381397905,1.822568251,2.887831292,1.907320193,2.509470768,3.0300344,0.273870926,2.452194235,1.111395261,2.57561895,-0.624922507,0.755631405,3.430448177,2.932174095,2.19328804,2.251543383,1.626762505,2.58542144,3.876869709,3.072866117,2.734559709,1.060053699,1.506851551,2.643984832,2.847003095,3.785439537,2.185122363,4.005286507,1.943516454,2.327101777,1.908108792,1.647472836,1.796431895,1.487696913,3.422802117,6.169182347,1.368740008,-0.151970036,1.451416724,-0.268706184,3.083397233,1.813898751,0.652187894,0.299101266,1.822421846,2.05069737,2.471325424,1.585923114,2.556165536,-0.693982634,2.096212366,1.163719972,5.355955882,0.828213666,2.555934383
3.623196122,2.100031766,1.565050174,2.008982079,0.947052322,4.311984869,0.995033705,1.076865721,3.393107392,4.65081434,1.669143774,2.5283221,2.287156506,2.696242274,2.275152069,1.749194929,2.167159983,1.785149637,3.761040366,5.682007141,7.032875167,1.387646293,-0.041372213,3.118031893,0.612358009,0.366292287,4.090696089,3.201143428,1.363539331,1.712794404,2.16054931,4.759718304,-0.388093231,1.401535716,3.208847998,2.793123878,1.707372834,1.24246347,4.638437003,-0.501915199,-1.861140164,2.278650446,2.103119249,6.473208278,1.562038839,5.271477368,2.400799875,2.614520694,2.435654617,4.436339593,1.797571567,1.174335713,1.404725618,1.64871463,1.998461424,1.226806785,2.929562142,1.435481436,1.227929805,1.833541618,1.834995761,0.528841143,2.838136871,4.050092008,3.43796423,2.490473923,2.432982779,1.491266199,0.729995269,2.340306776,6.079755369,0.927776782,1.362431368,0.97833876,3.508108457,1.311572185,1.362483136,-0.001828983,0.838742853,3.15087273,5.682083112,1.392381737,-0.182214291,-0.402939468,-0.617966233,2.705021995,1.770836864,0.438527704,2.628552549,3.289485,2.905037302,2.219537804,0.796775933,2.185721313,1.85794103,1.7401705,0.97198548,3.055098613,3.561961797,1.046791428
1.897729805,1.892454647,2.237050185,3.390674839,2.273284748,2.769391555,2.885412562,2.33656137,1.602916872,5.859428432,2.695584349,1.299499041,2.65933787,4.103492549,0.90289663,1.880564937,0.415062712,3.724087211,3.859394901,6.03539111,4.49353742,1.704633292,-0.085194038,2.677027387,3.20073897,1.882021328,2.311240059,3.576873537,0.730281711,2.831585161,1.226018231,3.167201913,0.477044182,3.121142741,3.048180244,1.087930887,3.009633491,1.768199069,1.70441982,1.279166712,5.897958561,-1.153583637,1.219417601,4.366474482,-0.676050791,1.343733866,0.157380632,0.648976696,-0.08439258,2.706012253,3.825077538,1.373490979,1.274614428,2.251710767,1.16209689,-0.323566189,3.421146648,2.892031881,0.788735396,2.817880076,2.552972474,1.083152846,1.900323004,3.163060172,4.01706265,2.438128519,1.89253594,1.105356199,2.768728815,0.797519244,1.06524462,2.551365347,4.593292445,4.000206825,3.424922058,1.545067374,2.066083838,3.691296792,2.36514091,3.517754664,1.979226557,2.01638324,1.687028273,2.724548212,1.114240885,4.223571638,2.432090824,2.662971631,3.785734984,4.931077631,2.740718109,1.679199111,0.962776304,1.273561564,1.463023729,0.13613422,2.471466851,2.076211567,4.992055578,0.229390915
